code,school_name,category,year,total_enrollment,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,female_count,male_count,asian_count,black_count,hispanic_count,other_count,white_count,ela_test_takers,ela_l1,ela_l2,ela_l3,ela_l4,ela_l3_l4,math_test_takers,math_l1,math_l2,math_l3,math_l4,math_l3_l4
09X274,The New American Academy at Roberto Clemente State,Reside in temporary housing,2015-16,131,24,30,31,21,25,0,0,0,0,70,61,0,41,84,0,0,41,14,22,0,0,0,45,32,8,0,0,0
09X274,The New American Academy at Roberto Clemente State,Students with Disabilities,2015-16,119,15,23,24,29,28,0,0,0,0,43,76,0,52,62,0,0,55,33,19,0,0,0,55,42,11,0,0,0
09X294,The Walton Avenue School,All Students,2015-16,425,84,80,84,94,83,0,0,0,0,205,220,0,93,311,0,11,150,33,43,47,27,74,154,29,43,47,35,82
09X294,The Walton Avenue School,Attend school outside district of residence,2015-16,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0
09X294,The Walton Avenue School,English Language Learners,2015-16,118,28,13,25,31,21,0,0,0,0,52,66,0,6,99,0,7,29,17,7,0,0,0,34,11,12,0,6,11
09X294,The Walton Avenue School,Poverty,2015-16,406,80,79,79,92,76,0,0,0,0,196,210,0,88,299,0,10,141,33,41,42,25,67,145,29,41,44,31,75
09X294,The Walton Avenue School,Reside in temporary housing,2015-16,123,25,29,18,29,22,0,0,0,0,71,52,0,38,80,0,0,42,7,15,12,8,20,46,6,15,12,13,25
09X294,The Walton Avenue School,Students with Disabilities,2015-16,104,17,18,18,24,27,0,0,0,0,40,64,0,24,76,0,0,46,22,20,0,0,0,44,20,13,0,0,11
09X303,I.S. X303 Leadership & Community Service,All Students,2015-16,319,0,0,0,0,0,0,140,85,94,161,158,0,74,240,0,0,294,69,154,64,7,71,293,127,119,39,8,47
09X303,I.S. X303 Leadership & Community Service,Attend school outside district of residence,2015-16,25,0,0,0,0,0,0,7,6,12,8,17,0,7,18,0,0,23,0,17,0,0,0,23,11,9,0,0,0
09X303,I.S. X303 Leadership & Community Service,English Language Learners,2015-16,52,0,0,0,0,0,0,30,15,7,21,31,0,0,47,0,0,44,26,17,0,0,0,45,30,13,0,0,0
09X313,I.S. 313 School of Leadership Development,Students with Disabilities,2015-16,75,0,0,0,0,0,0,23,27,25,32,43,0,27,48,0,0,69,57,11,0,0,0,69,58,9,0,0,0
09X303,I.S. X303 Leadership & Community Service,Poverty,2015-16,319,0,0,0,0,0,0,140,85,94,161,158,0,74,240,0,0,294,69,154,64,7,71,293,127,119,39,8,47
09X303,I.S. X303 Leadership & Community Service,Reside in temporary housing,2015-16,44,0,0,0,0,0,0,20,11,13,23,21,0,8,34,0,0,40,11,19,0,0,10,41,24,15,0,0,0
09X303,I.S. X303 Leadership & Community Service,Students with Disabilities,2015-16,101,0,0,0,0,0,0,35,32,34,40,61,0,25,74,0,0,85,42,40,0,0,0,84,63,18,0,0,0
09X311,Lucero Elementary School,All Students,2015-16,313,55,50,64,68,76,0,0,0,0,147,166,0,31,273,0,0,136,82,40,0,0,14,142,93,41,0,0,8
09X311,Lucero Elementary School,Attend school outside district of residence,2015-16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,7,0,0,0,0,0
09X311,Lucero Elementary School,English Language Learners,2015-16,170,36,23,37,36,38,0,0,0,0,78,92,0,0,161,0,0,68,53,12,0,0,0,73,54,19,0,0,0
13K056,P.S. 056 Lewis H. Latimer,English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09X311,Lucero Elementary School,Poverty,2015-16,303,54,47,60,67,75,0,0,0,0,141,162,0,29,265,0,0,135,82,39,0,0,14,141,93,40,0,0,8
09X311,Lucero Elementary School,Reside in temporary housing,2015-16,84,14,18,14,17,21,0,0,0,0,42,42,0,10,73,0,0,36,26,7,0,0,0,38,28,8,0,0,0
09X311,Lucero Elementary School,Students with Disabilities,2015-16,58,9,8,17,13,11,0,0,0,0,27,31,0,6,50,0,0,23,21,0,0,0,0,24,20,0,0,0,0
09X313,I.S. 313 School of Leadership Development,All Students,2015-16,309,0,0,0,0,0,0,96,104,109,146,163,0,100,206,0,0,282,164,95,0,0,23,294,152,118,0,0,24
09X313,I.S. 313 School of Leadership Development,Attend school outside district of residence,2015-16,52,0,0,0,0,0,0,15,13,24,26,26,0,21,30,0,0,51,29,18,0,0,0,50,25,20,0,0,0
09X313,I.S. 313 School of Leadership Development,English Language Learners,2015-16,100,0,0,0,0,0,0,23,38,39,48,52,0,14,85,0,0,84,68,14,0,0,0,96,54,38,0,0,0
09X313,I.S. 313 School of Leadership Development,Poverty,2015-16,309,0,0,0,0,0,0,96,104,109,146,163,0,100,206,0,0,282,164,95,0,0,23,294,152,118,0,0,24
09X313,I.S. 313 School of Leadership Development,Reside in temporary housing,2015-16,71,0,0,0,0,0,0,30,20,21,39,32,0,22,49,0,0,67,39,25,0,0,0,68,40,24,0,0,0
09X323,Bronx Writing Academy,All Students,2015-16,464,0,0,0,0,0,0,153,143,168,260,204,15,139,304,0,0,429,187,174,58,10,68,441,226,178,29,8,37
09X323,Bronx Writing Academy,Attend school outside district of residence,2015-16,75,0,0,0,0,0,0,17,27,31,43,32,0,29,45,0,0,71,30,26,0,0,15,72,36,29,0,0,7
09X323,Bronx Writing Academy,English Language Learners,2015-16,126,0,0,0,0,0,0,41,36,49,56,70,9,7,106,0,0,106,84,21,0,0,0,119,79,35,0,0,0
09X350,New Directions Secondary School,Reside in temporary housing,2015-16,42,0,0,0,0,0,0,0,22,0,19,23,0,11,29,0,0,22,16,0,0,0,0,23,23,0,0,0,0
09X323,Bronx Writing Academy,Poverty,2015-16,464,0,0,0,0,0,0,153,143,168,260,204,15,139,304,0,0,429,187,174,58,10,68,441,226,178,29,8,37
09X323,Bronx Writing Academy,Reside in temporary housing,2015-16,115,0,0,0,0,0,0,42,28,45,68,47,0,43,67,0,0,107,50,39,0,0,18,108,55,44,0,0,9
09X323,Bronx Writing Academy,Students with Disabilities,2015-16,89,0,0,0,0,0,0,33,26,30,41,48,0,32,56,0,0,82,63,19,0,0,0,82,61,17,0,0,0
09X324,Bronx Early College Academy for Teaching & Learnin,All Students,2015-16,218,0,0,0,0,0,0,66,81,71,101,117,0,64,146,0,0,208,98,86,0,0,24,209,116,72,0,0,21
09X324,Bronx Early College Academy for Teaching & Learnin,Attend school outside district of residence,2015-16,40,0,0,0,0,0,0,15,9,16,22,18,0,9,27,0,0,38,14,20,0,0,0,39,22,13,0,0,0
09X324,Bronx Early College Academy for Teaching & Learnin,English Language Learners,2015-16,49,0,0,0,0,0,0,9,28,12,22,27,0,0,44,0,0,48,39,8,0,0,0,48,41,7,0,0,0
09X324,Bronx Early College Academy for Teaching & Learnin,Poverty,2015-16,181,0,0,0,0,0,0,61,66,54,83,98,0,48,127,0,0,174,83,74,0,0,17,174,99,58,0,0,17
09X324,Bronx Early College Academy for Teaching & Learnin,Reside in temporary housing,2015-16,22,0,0,0,0,0,0,0,13,0,9,13,0,0,17,0,0,20,8,8,0,0,0,21,11,8,0,0,0
09X324,Bronx Early College Academy for Teaching & Learnin,Students with Disabilities,2015-16,57,0,0,0,0,0,0,21,22,14,19,38,0,12,43,0,0,56,40,14,0,0,0,56,47,9,0,0,0
09X328,New Millennium Business Academy Middle School,Attend school outside district of residence,2015-16,25,0,0,0,0,0,0,11,0,0,17,8,0,11,13,0,0,25,12,10,0,0,0,25,17,7,0,0,0
09X325,Urban Science Academy,All Students,2015-16,301,0,0,0,0,0,0,90,103,108,129,172,0,91,202,0,0,271,174,76,0,0,21,281,193,80,0,0,8
09X325,Urban Science Academy,Attend school outside district of residence,2015-16,56,0,0,0,0,0,0,17,20,19,23,33,0,21,33,0,0,54,34,18,0,0,0,53,41,10,0,0,0
09X325,Urban Science Academy,English Language Learners,2015-16,107,0,0,0,0,0,0,28,34,45,45,62,0,12,92,0,0,89,72,17,0,0,0,101,77,24,0,0,0
23K150,P.S. 150 Christopher,Attend school outside district of residence,2015-16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09X325,Urban Science Academy,Poverty,2015-16,301,0,0,0,0,0,0,90,103,108,129,172,0,91,202,0,0,271,174,76,0,0,21,281,193,80,0,0,8
09X325,Urban Science Academy,Reside in temporary housing,2015-16,73,0,0,0,0,0,0,27,24,22,30,43,0,29,40,0,0,66,39,20,0,0,7,67,47,19,0,0,0
09X325,Urban Science Academy,Students with Disabilities,2015-16,74,0,0,0,0,0,0,26,27,21,24,50,0,20,52,0,0,70,60,7,0,0,0,69,58,11,0,0,0
09X327,Comprehensive Model School Project M.S. 307,All Students,2015-16,296,0,0,0,0,0,0,95,103,98,154,142,0,59,232,0,0,288,70,117,80,21,101,287,66,88,69,64,133
09X327,Comprehensive Model School Project M.S. 307,Attend school outside district of residence,2015-16,33,0,0,0,0,0,0,0,0,18,20,13,0,7,25,0,0,32,0,15,9,0,14,32,0,8,11,9,20
09X327,Comprehensive Model School Project M.S. 307,English Language Learners,2015-16,48,0,0,0,0,0,0,22,15,11,13,35,0,0,44,0,0,44,33,11,0,0,0,43,29,12,0,0,0
09X327,Comprehensive Model School Project M.S. 307,Poverty,2015-16,268,0,0,0,0,0,0,88,92,88,143,125,0,52,211,0,0,262,65,104,74,19,93,261,59,82,60,60,120
09X327,Comprehensive Model School Project M.S. 307,Reside in temporary housing,2015-16,43,0,0,0,0,0,0,10,22,11,20,23,0,7,34,0,0,42,9,19,0,0,14,43,13,7,15,8,23
09X327,Comprehensive Model School Project M.S. 307,Students with Disabilities,2015-16,60,0,0,0,0,0,0,22,20,18,22,38,0,15,43,0,0,56,27,27,0,0,0,57,35,17,0,0,0
09X328,New Millennium Business Academy Middle School,All Students,2015-16,187,0,0,0,0,0,0,69,66,52,91,96,0,62,122,0,0,178,76,86,0,0,16,179,109,57,0,0,13
09X328,New Millennium Business Academy Middle School,English Language Learners,2015-16,46,0,0,0,0,0,0,19,19,8,17,29,0,0,40,0,0,43,30,13,0,0,0,44,38,0,0,0,0
23K150,P.S. 150 Christopher,English Language Learners,2015-16,19,0,0,0,0,6,0,0,0,0,8,11,0,0,16,0,0,11,8,0,0,0,0,11,7,0,0,0,0
09X328,New Millennium Business Academy Middle School,Poverty,2015-16,187,0,0,0,0,0,0,69,66,52,91,96,0,62,122,0,0,178,76,86,0,0,16,179,109,57,0,0,13
09X328,New Millennium Business Academy Middle School,Reside in temporary housing,2015-16,41,0,0,0,0,0,0,15,15,11,26,15,0,18,23,0,0,39,22,14,0,0,0,39,25,12,0,0,0
09X328,New Millennium Business Academy Middle School,Students with Disabilities,2015-16,55,0,0,0,0,0,0,21,19,15,22,33,0,20,33,0,0,54,38,15,0,0,0,54,47,7,0,0,0
09X339,I.S. 339,All Students,2015-16,514,0,0,0,0,0,0,175,177,162,210,304,6,142,361,0,0,477,246,185,38,8,46,488,346,113,0,0,29
09X339,I.S. 339,Attend school outside district of residence,2015-16,90,0,0,0,0,0,0,37,28,25,27,63,0,20,69,0,0,88,41,43,0,0,0,88,61,21,0,0,6
09X339,I.S. 339,English Language Learners,2015-16,142,0,0,0,0,0,0,41,53,48,51,91,0,14,126,0,0,119,106,12,0,0,0,131,113,18,0,0,0
09X339,I.S. 339,Poverty,2015-16,514,0,0,0,0,0,0,175,177,162,210,304,6,142,361,0,0,477,246,185,38,8,46,488,346,113,0,0,29
09X339,I.S. 339,Reside in temporary housing,2015-16,111,0,0,0,0,0,0,39,36,36,46,65,0,27,82,0,0,103,56,32,0,0,15,103,68,29,0,0,6
09X339,I.S. 339,Students with Disabilities,2015-16,138,0,0,0,0,0,0,47,49,42,39,99,0,35,102,0,0,125,95,28,0,0,0,124,110,13,0,0,0
09X350,New Directions Secondary School,All Students,2015-16,166,0,0,0,0,0,0,33,63,70,74,92,0,48,114,0,0,107,85,20,0,0,0,107,102,0,0,0,0
09X350,New Directions Secondary School,Attend school outside district of residence,2015-16,85,0,0,0,0,0,0,16,36,33,39,46,0,21,62,0,0,47,39,8,0,0,0,47,44,0,0,0,0
09X350,New Directions Secondary School,English Language Learners,2015-16,57,0,0,0,0,0,0,11,20,26,25,32,0,6,51,0,0,36,36,0,0,0,0,39,38,0,0,0,0
09X505,"Bronx School for Law, Government and Justice",English Language Learners,2015-16,24,0,0,0,0,0,0,0,11,0,15,9,0,0,20,0,0,24,11,11,0,0,0,24,11,11,0,0,0
09X350,New Directions Secondary School,Poverty,2015-16,166,0,0,0,0,0,0,33,63,70,74,92,0,48,114,0,0,107,85,20,0,0,0,107,102,0,0,0,0
09X350,New Directions Secondary School,Students with Disabilities,2015-16,61,0,0,0,0,0,0,18,17,26,26,35,0,13,45,0,0,43,38,0,0,0,0,43,41,0,0,0,0
09X361,The Highbridge Green School,All Students,2015-16,390,0,0,0,0,0,0,144,124,122,191,199,0,99,285,0,0,379,125,178,65,11,76,381,208,141,0,0,32
09X361,The Highbridge Green School,Attend school outside district of residence,2015-16,37,0,0,0,0,0,0,8,15,14,23,14,0,8,28,0,0,36,8,17,0,0,11,35,16,16,0,0,0
09X361,The Highbridge Green School,English Language Learners,2015-16,78,0,0,0,0,0,0,37,27,14,37,41,0,6,71,0,0,74,52,21,0,0,0,76,57,19,0,0,0
09X361,The Highbridge Green School,Poverty,2015-16,390,0,0,0,0,0,0,144,124,122,191,199,0,99,285,0,0,379,125,178,65,11,76,381,208,141,0,0,32
09X361,The Highbridge Green School,Reside in temporary housing,2015-16,53,0,0,0,0,0,0,24,14,15,26,27,0,12,41,0,0,50,22,15,0,0,13,50,25,24,0,0,0
09X361,The Highbridge Green School,Students with Disabilities,2015-16,102,0,0,0,0,0,0,36,35,31,33,69,0,25,77,0,0,94,59,30,0,0,0,97,74,22,0,0,0
09X413,Bronx High School for Medical Science,All Students,2015-16,164,0,0,0,0,0,0,58,48,58,86,78,9,58,95,0,0,162,29,59,61,13,74,161,26,76,44,15,59
09X413,Bronx High School for Medical Science,Attend school outside district of residence,2015-16,22,0,0,0,0,0,0,0,0,10,11,11,0,10,10,0,0,21,0,8,11,0,11,20,0,9,0,0,6
09X413,Bronx High School for Medical Science,English Language Learners,2015-16,15,0,0,0,0,0,0,11,0,0,6,9,0,0,13,0,0,15,10,0,0,0,0,15,9,0,0,0,0
09X413,Bronx High School for Medical Science,Poverty,2015-16,164,0,0,0,0,0,0,58,48,58,86,78,9,58,95,0,0,162,29,59,61,13,74,161,26,76,44,15,59
09X413,Bronx High School for Medical Science,Reside in temporary housing,2015-16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,6,0,6,10,0,0,0,0,0
09X449,Grant Avenue Elementary School,Students with Disabilities,2015-16,120,13,13,27,22,26,19,0,0,0,39,81,0,40,74,0,0,62,46,13,0,0,0,66,51,13,0,0,0
09X413,Bronx High School for Medical Science,Students with Disabilities,2015-16,31,0,0,0,0,0,0,14,9,8,10,21,0,11,19,0,0,29,14,15,0,0,0,29,16,12,0,0,0
09X443,The Family School,All Students,2015-16,509,93,87,76,93,78,82,0,0,0,269,240,21,143,337,0,0,234,104,82,0,0,48,243,113,76,38,16,54
09X443,The Family School,Attend school outside district of residence,2015-16,30,0,0,8,0,0,7,0,0,0,17,13,0,13,16,0,0,15,7,0,0,0,0,15,10,0,0,0,0
09X443,The Family School,English Language Learners,2015-16,176,28,42,25,26,21,34,0,0,0,85,91,12,18,143,0,0,71,52,19,0,0,0,80,53,19,0,0,8
09X443,The Family School,Poverty,2015-16,462,91,76,69,82,73,71,0,0,0,249,213,15,126,313,0,0,209,86,81,0,0,42,216,96,70,35,15,50
09X443,The Family School,Reside in temporary housing,2015-16,119,33,21,15,23,12,15,0,0,0,67,52,0,42,74,0,0,47,26,9,0,0,12,48,29,10,0,0,9
09X443,The Family School,Students with Disabilities,2015-16,97,9,15,21,20,12,20,0,0,0,35,62,0,29,62,0,0,50,37,11,0,0,0,50,35,10,0,0,0
09X449,Grant Avenue Elementary School,All Students,2015-16,442,68,77,89,71,70,67,0,0,0,211,231,24,133,275,0,0,196,89,79,22,6,28,203,109,71,15,8,23
09X449,Grant Avenue Elementary School,Attend school outside district of residence,2015-16,46,0,0,7,6,11,14,0,0,0,19,27,0,15,30,0,0,30,17,10,0,0,0,31,17,13,0,0,0
09X449,Grant Avenue Elementary School,English Language Learners,2015-16,102,25,16,17,16,21,7,0,0,0,43,59,9,11,79,0,0,39,25,14,0,0,0,44,30,12,0,0,0
09X449,Grant Avenue Elementary School,Poverty,2015-16,424,67,72,87,69,65,64,0,0,0,201,223,22,130,263,0,0,190,86,77,0,0,27,194,106,66,15,7,22
09X449,Grant Avenue Elementary School,Reside in temporary housing,2015-16,74,17,10,21,12,8,6,0,0,0,27,47,0,16,54,0,0,24,9,11,0,0,0,25,12,10,0,0,0
13K093,P.S. 093 William H. Prescott,Reside in temporary housing,2015-16,41,11,7,0,7,0,6,0,0,0,24,17,0,36,0,0,0,16,6,8,0,0,0,16,8,0,0,0,0
09X454,Science and Technology Academy: A Mott Hall School,All Students,2015-16,432,0,0,0,0,0,0,135,155,142,172,260,10,112,303,0,0,404,110,160,104,30,134,413,104,171,84,54,138
09X454,Science and Technology Academy: A Mott Hall School,Attend school outside district of residence,2015-16,65,0,0,0,0,0,0,7,27,31,27,38,0,21,42,0,0,59,12,22,18,7,25,59,9,26,14,10,24
09X454,Science and Technology Academy: A Mott Hall School,English Language Learners,2015-16,86,0,0,0,0,0,0,33,33,20,34,52,0,0,75,0,0,72,55,15,0,0,0,82,41,37,0,0,0
09X454,Science and Technology Academy: A Mott Hall School,Poverty,2015-16,432,0,0,0,0,0,0,135,155,142,172,260,10,112,303,0,0,404,110,160,104,30,134,413,104,171,84,54,138
09X454,Science and Technology Academy: A Mott Hall School,Reside in temporary housing,2015-16,67,0,0,0,0,0,0,20,25,22,28,39,0,23,43,0,0,58,20,17,0,0,21,61,16,27,12,6,18
09X454,Science and Technology Academy: A Mott Hall School,Students with Disabilities,2015-16,95,0,0,0,0,0,0,34,27,34,33,62,0,22,71,0,0,89,59,22,0,0,8,88,45,35,0,0,8
09X457,Sheridan Academy for Young Leaders,All Students,2015-16,597,98,102,92,111,102,92,0,0,0,305,292,0,182,398,0,8,293,149,102,0,0,42,296,119,102,54,21,75
09X457,Sheridan Academy for Young Leaders,Attend school outside district of residence,2015-16,35,6,8,0,7,0,6,0,0,0,20,15,0,9,26,0,0,17,10,0,0,0,0,17,8,0,0,0,0
09X457,Sheridan Academy for Young Leaders,English Language Learners,2015-16,112,23,22,18,16,14,19,0,0,0,53,59,0,6,102,0,0,42,37,0,0,0,0,44,32,9,0,0,0
09X457,Sheridan Academy for Young Leaders,Poverty,2015-16,531,85,90,84,103,91,78,0,0,0,271,260,0,162,353,0,8,260,129,97,0,0,34,263,101,96,47,19,66
09X457,Sheridan Academy for Young Leaders,Reside in temporary housing,2015-16,130,18,23,26,25,21,17,0,0,0,75,55,0,53,73,0,0,58,26,27,0,0,0,59,24,23,0,0,12
09X457,Sheridan Academy for Young Leaders,Students with Disabilities,2015-16,122,19,19,16,21,21,26,0,0,0,48,74,0,33,86,0,0,65,58,6,0,0,0,65,48,12,0,0,0
09X505,"Bronx School for Law, Government and Justice",All Students,2015-16,286,0,0,0,0,0,0,91,99,96,153,133,0,69,206,0,0,282,53,116,93,20,113,282,90,112,65,15,80
09X505,"Bronx School for Law, Government and Justice",Attend school outside district of residence,2015-16,61,0,0,0,0,0,0,12,27,22,22,39,0,18,39,0,0,60,11,23,0,0,26,60,19,25,0,0,16
09X505,"Bronx School for Law, Government and Justice",Poverty,2015-16,263,0,0,0,0,0,0,82,92,89,143,120,0,60,193,0,0,259,51,105,85,18,103,259,84,104,58,13,71
09X505,"Bronx School for Law, Government and Justice",Reside in temporary housing,2015-16,36,0,0,0,0,0,0,20,0,0,18,18,0,12,22,0,0,36,9,15,0,0,12,36,12,17,0,0,7
09X505,"Bronx School for Law, Government and Justice",Students with Disabilities,2015-16,63,0,0,0,0,0,0,22,25,16,27,36,0,21,39,0,0,63,36,19,0,0,8,63,40,18,0,0,0
09X555,Mount Eden Children's Academy,All Students,2015-16,304,54,67,59,66,58,0,0,0,0,155,149,0,66,236,0,0,116,17,60,0,0,39,117,14,57,36,10,46
09X555,Mount Eden Children's Academy,Attend school outside district of residence,2015-16,21,0,0,0,7,0,0,0,0,0,9,12,0,0,15,0,0,9,0,0,0,0,0,9,0,0,0,0,0
09X555,Mount Eden Children's Academy,English Language Learners,2015-16,79,16,25,15,12,11,0,0,0,0,37,42,0,0,77,0,0,21,6,13,0,0,0,21,0,13,0,0,0
09X555,Mount Eden Children's Academy,Poverty,2015-16,285,48,64,55,62,56,0,0,0,0,147,138,0,60,224,0,0,110,17,56,0,0,37,111,13,54,34,10,44
09X555,Mount Eden Children's Academy,Reside in temporary housing,2015-16,37,0,8,9,0,9,0,0,0,0,16,21,0,11,26,0,0,14,0,6,0,0,0,14,0,8,0,0,0
09X555,Mount Eden Children's Academy,Students with Disabilities,2015-16,47,9,13,0,14,0,0,0,0,0,12,35,0,9,38,0,0,11,0,0,0,0,0,11,0,0,0,0,0
13K301,Satellite East Middle School,Reside in temporary housing,2015-16,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,10,7,0,0,0,0
09X568,Young Women's Leadership School of the Bronx,All Students,2015-16,251,0,0,0,0,0,0,88,80,83,0,0,0,96,147,0,0,247,27,128,70,22,92,247,41,108,71,27,98
09X568,Young Women's Leadership School of the Bronx,Attend school outside district of residence,2015-16,155,0,0,0,0,0,0,53,50,52,0,0,0,59,90,0,0,153,12,82,44,15,59,153,27,59,46,21,67
09X568,Young Women's Leadership School of the Bronx,English Language Learners,2015-16,14,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,13,7,6,0,0,0,13,8,0,0,0,0
09X568,Young Women's Leadership School of the Bronx,Poverty,2015-16,251,0,0,0,0,0,0,88,80,83,0,0,0,96,147,0,0,247,27,128,70,22,92,247,41,108,71,27,98
09X568,Young Women's Leadership School of the Bronx,Reside in temporary housing,2015-16,23,0,0,0,0,0,0,8,6,9,0,0,0,11,11,0,0,22,0,9,8,0,10,22,0,8,7,0,10
09X568,Young Women's Leadership School of the Bronx,Students with Disabilities,2015-16,44,0,0,0,0,0,0,17,15,12,0,0,0,14,30,0,0,44,19,23,0,0,0,44,25,17,0,0,0
10X003,P.S. 3 Raul Julia Micro Society,All Students,2015-16,314,38,35,43,37,30,24,38,26,43,172,142,6,91,214,0,0,191,40,91,50,10,60,193,62,77,40,14,54
10X003,P.S. 3 Raul Julia Micro Society,Attend school outside district of residence,2015-16,85,8,10,14,9,10,8,8,8,10,42,43,0,25,56,0,0,50,12,26,0,0,12,52,17,26,0,0,9
10X003,P.S. 3 Raul Julia Micro Society,English Language Learners,2015-16,35,7,0,9,0,0,0,0,0,0,16,19,0,0,31,0,0,14,8,6,0,0,0,15,10,0,0,0,0
10X003,P.S. 3 Raul Julia Micro Society,Poverty,2015-16,303,37,34,42,36,28,24,36,25,41,166,137,6,84,210,0,0,183,40,87,48,8,56,185,61,75,38,11,49
10X003,P.S. 3 Raul Julia Micro Society,Reside in temporary housing,2015-16,85,11,15,15,11,8,0,6,0,9,51,34,0,26,57,0,0,43,7,18,0,0,18,44,11,19,0,0,14
10X003,P.S. 3 Raul Julia Micro Society,Students with Disabilities,2015-16,68,0,6,7,12,9,0,13,0,11,27,41,0,18,49,0,0,47,25,18,0,0,0,49,30,16,0,0,0
13K596,M.S. 596 Peace Academy,English Language Learners,2015-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10X007,Milton Fein School,All Students,2015-16,731,74,79,88,169,162,159,0,0,0,364,367,33,45,580,10,63,463,112,97,154,100,254,474,91,138,103,142,245
10X007,Milton Fein School,Attend school outside district of residence,2015-16,32,0,7,9,0,0,0,0,0,0,19,13,0,7,22,0,0,11,0,0,0,0,0,11,0,7,0,0,0
10X007,Milton Fein School,English Language Learners,2015-16,148,14,14,10,26,44,40,0,0,0,62,86,0,0,136,0,9,95,59,25,0,0,11,105,46,42,0,0,17
10X007,Milton Fein School,Poverty,2015-16,628,57,63,70,149,145,144,0,0,0,300,328,29,34,505,8,52,413,110,90,139,74,213,424,87,134,95,108,203
10X007,Milton Fein School,Reside in temporary housing,2015-16,146,10,14,12,40,29,41,0,0,0,61,85,0,0,128,0,8,99,33,29,28,9,37,106,30,43,16,17,33
10X007,Milton Fein School,Students with Disabilities,2015-16,98,0,0,9,33,22,21,0,0,0,22,76,0,6,81,0,11,70,44,14,0,0,12,70,30,27,0,8,13
10X008,P.S. 008 Issac Varian,All Students,2015-16,1074,140,179,204,182,217,152,0,0,0,516,558,51,117,825,8,73,508,172,189,123,24,147,509,160,173,122,54,176
10X008,P.S. 008 Issac Varian,Attend school outside district of residence,2015-16,40,0,0,9,0,10,11,0,0,0,19,21,0,7,32,0,0,19,6,10,0,0,0,19,6,6,0,0,7
10X008,P.S. 008 Issac Varian,English Language Learners,2015-16,266,39,54,48,40,57,28,0,0,0,108,158,15,0,235,0,9,108,68,34,0,0,6,111,69,32,0,0,10
10X008,P.S. 008 Issac Varian,Poverty,2015-16,940,128,155,183,159,184,131,0,0,0,446,494,45,100,737,7,51,442,153,159,109,21,130,441,142,146,104,49,153
10X008,P.S. 008 Issac Varian,Reside in temporary housing,2015-16,167,27,27,35,29,26,23,0,0,0,86,81,0,28,128,0,10,71,32,21,0,0,18,73,32,22,0,0,19
10X015,P.S. X015 Institute for Environmental Learning,Students with Disabilities,2015-16,100,9,11,9,9,7,13,13,21,8,36,64,0,10,89,0,0,70,44,18,0,0,8,70,45,19,0,0,6
10X008,P.S. 008 Issac Varian,Students with Disabilities,2015-16,238,14,31,53,51,49,40,0,0,0,72,166,0,27,205,0,6,119,77,33,0,0,9,119,67,38,0,0,14
10X009,P.S. 9 Ryer Avenue Elementary School,All Students,2015-16,808,130,127,136,138,145,132,0,0,0,379,429,8,129,649,12,10,401,169,144,73,15,88,400,168,135,69,28,97
10X009,P.S. 9 Ryer Avenue Elementary School,Attend school outside district of residence,2015-16,90,10,16,18,9,16,21,0,0,0,42,48,0,21,67,0,0,44,17,16,0,0,11,43,19,11,0,0,13
10X009,P.S. 9 Ryer Avenue Elementary School,English Language Learners,2015-16,238,47,44,52,26,33,36,0,0,0,95,143,0,6,224,0,0,90,74,14,0,0,0,92,66,18,0,0,8
10X009,P.S. 9 Ryer Avenue Elementary School,Poverty,2015-16,808,130,127,136,138,145,132,0,0,0,379,429,8,129,649,12,10,401,169,144,73,15,88,400,168,135,69,28,97
10X009,P.S. 9 Ryer Avenue Elementary School,Reside in temporary housing,2015-16,228,35,50,42,32,35,34,0,0,0,101,127,0,48,162,8,0,98,43,31,18,6,24,97,36,40,12,9,21
10X009,P.S. 9 Ryer Avenue Elementary School,Students with Disabilities,2015-16,179,21,21,24,40,38,35,0,0,0,55,124,0,30,144,0,0,109,75,26,0,0,8,105,77,20,0,0,8
10X015,P.S. X015 Institute for Environmental Learning,All Students,2015-16,497,48,50,56,56,54,50,62,67,54,248,249,0,67,421,0,0,341,78,119,108,36,144,341,85,122,71,63,134
10X015,P.S. X015 Institute for Environmental Learning,Attend school outside district of residence,2015-16,96,0,0,10,7,8,13,12,20,16,51,45,0,22,72,0,0,76,15,29,22,10,32,76,12,30,14,20,34
